"回答日時","受付番号","回答ユーザ","第２回:キーワード①","第２回:キーワード②","第２回:キーワード③","第２回:キーワード④","第２回:キーワード⑤"
"2022/04/27 06:47","2736","24021277","プラスチックのいい所を活かした商売","決め手の握手","人との関わり","全体を俯瞰してアイディアを現実化","忙しいを自覚すること"
"2022/04/27 06:31","2735","23021038","自分を磨いて、仕事を磨いてそれが社会のためにいいものになる、とゆう意味でマスタリーフォーサービスである。","関学での教えが自然と自分の中で息づいている","マスタリーフォーサービスがなければ、自己満足で終わってしまったり物事自体が大きくならない。","嫌なことも起こるかもしれないが、嫌なことは長く続くわけではない。それが自分の力になる。","しかし、明らかに嫌だったらやめたらいい。"
"2022/04/27 06:31","2734","24020382","情報をキャッチ","心の余裕","会話と対話","くよくよしすぎない","自分の周りに対応"
"2022/04/27 06:26","2733","22021763","対話すること","情報","人間万事塞翁が馬","会話をすること","心理はなんぢらに自由を得さすべし"
"2022/04/27 05:38","2732","24021195","大学からの色々な情報は、将来に繋がる大切なものがあるかもしれないこと","忙しい時周りが見えなくなりがちなことを自覚すること","自分のことを知り、相手のことを知ること","対話とは背景の違う様々な人と会話すること","悪いことが起こっても、できるだけ前向きに捉えていくこと"
"2022/04/27 05:37","2731","23020118","自分から積極的に情報を取りに行く重要性","就職のために、180社の会社の話を聞くという行動力の大切さ","仕事がうまく進むためには、心の余裕が必要だということ","物事はどうなるかわからないが、前向きに取り組んでいくことが良い結果につながる","善意ではなく、ビジネスモデルという仕組みがあることではじめて、社会に貢献することができる"
"2022/04/27 05:34","2730","37021649","自分が主体","自分が成長","心の余裕","チームで連携","精一杯楽しむ"
"2022/04/27 05:24","2729","24020064","情報を積極的にキャッチする","自分の性格を自分で把握する","悲しい事があってもくよくよせず、良い事を見つける","心の余裕を持つ","相手の気持ちを考える"
"2022/04/27 04:49","2728","37021021","SDGs","心の余裕","忙しい","人との関わり","悩みすぎない"
"2022/04/27 04:48","2727","22021266","大学からの情報を敏感にキャッチする","どれだけ忙しくても心の余裕をもつ","仕事は社会のためになっていないと続かない","何かに失敗したとき、反省を素早くしてすぐに前を向く","学生時代に起こることを楽しむ"
"2022/04/27 04:45","2726","24022227","大学が出す情報から目を離さない","心の余裕を持つ","死ぬまで練達","失敗しても反省だけしてクヨクヨしない","会話と対話は違う"
"2022/04/27 04:28","2725","25020298","様々な会社を実際に見ることの重要性。","いついかなる時も心の余裕をもつこと。","自覚するか、してないかで人間性の差が出る。","前向きな塞翁が馬","社会で求められるのは会話ではなく対話。"
"2022/04/27 04:07","2724","31020301","自分と相手を知る","気分転換","マネジメント","対話","前向き"
"2022/04/27 03:40","2723","25020513","机が汚いと良いアイデアが出にくい。","大学からの情報収集は重要。","どんな状況でも心の余裕を持つ。","休憩や自分なりの気分転換は大事。","上手くいかなかった事で悩みすぎない。"
"2022/04/27 03:32","2722","24022833","人には向き不向きあるし、自分が何にワクワクするか人によって変わる","心に余裕がないと周りが見えなくなり、物事を言う時丁寧な言葉とぶっきらぼうな言葉で相手の気持ちよさが全然違う","どんなに忙しくてもチームと連携する上で心のキャパシティが大事","自分のことと相手のことを知ることが大事","物事って何が良くて悪いのかわからないのでくよくよせず反省はしてその上ですぐ立ち直り走っていくほうがいい"
"2022/04/27 03:26","2721","32020394","心の余裕をもつこと","自分を知ることで相手を知る","前向きな塞翁が馬","自分を磨いて仕事を磨いて社会に貢献する","社会のためにならないと持続しない"
"2022/04/27 03:18","2720","26021233","大学からなどの情報をしっかりとチェックしてチャンスを逃さないようにした方が良い。自分の宝になるような情報があるかも知れない。","どんなに忙しくても周りに気を配り、心のキャパシティを持つことが大事。","自分の悪さを自覚して相手のことを見て自分の態度を改めることが大事。","価値観の合う会社を見つけることが大事。","悪いことがあっても反省はしてすぐに立ち上がってすぐに次に走り出すことが大事。"
