"回答日時","受付番号","回答ユーザ","第3回:キーワード①","第3回:キーワード②","第3回:キーワード③","第3回:キーワード④","第3回:キーワード⑤"
"2022/10/04 15:06","189","24017901","やると決めたら楽しむ","第三者的な視点を持たないとダメ","自分はちっぽけだと感じることが大人の始まり","来た波には乗る","実績、信頼、自信のキャリアの正のスパイラル"
"2022/10/04 15:00","188","26022108","やると決めたら楽しむ","人との出会い","自ら体験すること","自分はちっぽけだなと思うことが大人になったらある","学生生活を楽しむ！"
"2022/10/04 14:59","187","23021244","裁判で一番労力を使うのは書面づくり","専門分野というのは自分の好きなことを宣言するということだ","やると決めたら楽しむ","司法試験の勉強と実務で必要な知識は違う","来た波に乗る"
"2022/10/04 14:57","186","29022227","やると決めたら楽しむ","法律問題は決断の連続","自分が努力しない限り得られるものはない","人のお役に立てていると実感できるのが弁護士の魅力","来た波に乗る"
"2022/10/04 14:55","185","26021442","やると決めたら楽しむ","来た波には乗る","知らない事の方が興味深い","一つ一つのお仕事は全て真剣勝負","好奇心を持って色んな現場に足を運んで自ら体験してそれを経験にする"
"2022/10/04 14:55","184","22021476","やりたいこと楽しいことにまっすぐに向かうこと。","やると決めたら楽しむと絶対的に決める。","自分で考えて自分で行動を起こすこと。","どんな波が来ても責任をもって乗ること。","実績を上げて、信頼ができると自信になるということ。"
"2022/10/04 14:55","183","37022207","やると決めたら楽しむ","努力なしでは何も得られない","来た波に乗る","法律の勉強は無駄にならない","知識を誰のために使うか"
"2022/10/04 14:52","182","24022168","自分のペースで頑張る、人にあわせるときつくなる","やると決めたら楽しむ","必死になって辛さを忘れるくらい目の前にあることを頑張る","弁護士には枠がない。法律は絶対に無駄にならない。","自分の知識を他者の利益のために使う弁護士の仕事はMastery for Serviceを体現できる"
"2022/10/04 14:48","181","23021480","やると決めたら楽しむことも一つの方法","来た波に乗ってみる","実績、信頼、自信の流れ","人の出会いを大切に","好奇心のままにいろんなことを経験してみる"
"2022/10/04 14:48","180","23021432","熱中するのはいい事だけど俯瞰的に見ることが大事","全体を俯瞰して将来を見据えてその人にとって何が良いか","来た波には乗る","自分が努力をしたりしない限り、何か得られるものは無い","実績信頼自信"
"2022/10/04 14:46","179","26022026","やると決めたら楽しむ","全体を俯瞰して、将来を見据えて色々なことを考える","自分で考えて、自分で行動する","一つ一つの仕事が全て真剣勝負","好奇心を持ち、いろんな現場に行き、自ら体験してそれを経験にする"
"2022/10/04 14:45","178","25022077","やると決めたら楽しむ","伸びしろ","来た波には乗る","お金は降ってこない","一つ一つの仕事は真剣勝負"
"2022/10/04 14:43","177","25022647","自分の存在はちっぽけなもの","自分の利益のためだけでなく、他者の利益のために活用する","やると決めたら楽しむ","関学なしでは今の自分は語れない","好奇心を持ち、いろんな現場に足を運んで自ら体験してそれを経験にしてほしい。"
"2022/10/04 14:40","176","34022177","やりたいことができたらそれに集中する","純粋になる","楽しむと決める","興味を広げる","やると決めたことはやり切る"
"2022/10/04 14:40","175","26021470","相手に誠心誠意応えられるような努力をする","実績、信頼、自信を順に身に着ける","経験を経て自分を見つめ直す","自分で考えて自分で行動をする","自分が得ようとしない限り何も得られない"
"2022/10/04 14:37","174","24022013","やると決めたら楽しむ","分からないことは聞く","物事を俯瞰してみる","自分で考えて行動する","機会を逃さない"
"2022/10/04 14:36","173","34020319","やると決めたら楽しむ","ボスとの出会い","来た波に乗る","好奇心を持って行動する","関学が全ての出発点"
"2022/10/04 14:34","172","26021488","人の役に立つ仕事だと実感できる","実績、信頼、自信の正のスパイラル","やると決めたら楽しむ","関学が全ての出発点","好奇心を持って自ら行動し経験を得る"
